"ObjNAME","ObjTYPE","ObjREFERENCE"
"=1140867314/261308","SCFITT","/ASBJ-1""-CPS-570146-BX1/B01","SCBRAN"
"=1140867314/261312","SCFITT","/ASBJ-1""-CPS-570147-BX1/B01","SCBRAN"
"=1140867314/261316","SCFITT","/ASBJ-1""-CPS-570148-BX1/B01","SCBRAN"
"=1140867314/261330","SCFITT","/ASBJ-1""-CPS-570150-BX1/B01","SCBRAN"
"=1140867314/261336","SCFITT","/ASBJ-1""-CPS-570144-BX1/B02","SCBRAN"
"=1140867314/103497","SCFITT","/ASBJ-4""-CPS-570163-BD1/B02","SCBRAN"
"=1140900082/805","SCFITT","/ASBJ-2""-TR-V5701K2A-BD1/B04","SCBRAN"
"=1140900082/793","SCFITT","/ASBJ-2""-TR-V5701K2A-BD1/B02","SCBRAN"
"=1140883698/36387","SCFITT","/ASBJ-2""-TR-V5701K2A-BD1/B03","SCBRAN"
"=1140900082/753","SCFITT","/ASBJ-2""-TR-V5701K4A-BD1/B04","SCBRAN"
"=1140900082/747","SCFITT","/ASBJ-2""-TR-V5701K4A-BD1/B02","SCBRAN"
"=1140883698/36375","SCFITT","/ASBJ-2""-TR-V5701K4A-BD1/B03","SCBRAN"
"=1140900082/727","SCFITT","/ASBJ-2""-TR-V5701K5A-BD1/B04","SCBRAN"
"=1140900082/723","SCFITT","/ASBJ-2""-TR-V5701K5A-BD1/B02","SCBRAN"
"=1140883698/36369","SCFITT","/ASBJ-2""-TR-V5701K5A-BD1/B03","SCBRAN"
"=1140900082/779","SCFITT","/ASBJ-2""-TR-V5701K3A-BD1/B04","SCBRAN"
"=1140900082/773","SCFITT","/ASBJ-2""-TR-V5701K3A-BD1/B02","SCBRAN"
"=1140883698/36381","SCFITT","/ASBJ-2""-TR-V5701K3A-BD1/B03","SCBRAN"
"=1140867314/145116","SCFITT","/ASBJ-2""-TR-V5701K7A-BD1/B02","SCBRAN"
"=1140867314/145112","SCFITT","/ASBJ-2""-TR-V5701K7A-BD1/B04","SCBRAN"
"=1140883698/41299","SCFITT","/ASBJ-2""-TR-V5701K7A-BD1/B03","SCBRAN"
"=1140867314/103432","SCFITT","/ASBJ-2""-CPS-570149-BX1/B01","SCBRAN"
"=1140867314/103434","SCFITT","/ASBJ-4""-CPS-570261-BX1/B03","SCBRAN"
"=1140867314/103438","SCFITT","/ASBJ-4""-CPS-570261-BX1/B02","SCBRAN"
"=1140867314/105061","SCFITT","/=1140867314/105033/B03","SCBRAN"
"=1140867314/105078","SCFITT","/=1140867314/105033/B07","SCBRAN"
"=1140867314/105217","SCFITT","/ASBJ-3""-CPS-570125-BX1/B01","SCBRAN"
"=1140900082/22401","SCFITT","/ASBJ-3""-CPS-570267-BX1/B01","SCBRAN"
"=1140867314/105239","SCFITT","/ASBJ-3""-FHS-400270-AD4/B02","SCBRAN"
"=1140867314/105251","SCFITT","/ASBJ-2""-DPS-500161-AD4/B02","SCBRAN"
"=1140891890/49645","SCFITT","/ASBJ-2""-DPS-500472-AD4/B01","SCBRAN"
"=1140891890/49639","SCFITT","/ASBJ-2""-DPS-500161-AD4/B04","SCBRAN"
"=1140867314/105255","SCFITT","/ASBJ-2""-DPS-500471-AD4/B01","SCBRAN"
"=1140891890/49633","SCFITT","/ASBJ-2""-DPS-500161-AD4/B03","SCBRAN"
"=1140867314/105332","SCFITT","/ASBJ-3""-GFS-570175-BX1/B03","SCBRAN"
"=1140867314/105380","SCFITT","/ASBJ-6""-FHS-400336-AD4/B01","SCBRAN"
"=1140883698/76650","SCFITT","/ASBJ-8""-FHS-400301-AD4/B03","SCBRAN"
"=1140883698/76652","SCFITT","/ASBJ-4""-FHS-400269-AD4/B03","SCBRAN"
"=1140883698/76760","SCFITT","/ASBJ-6""-FHS-400061-AD4/B03","SCBRAN"
"=1140891890/30940","SCFITT","/ASBJ-14""-FHS-400228-AD4/B01","SCBRAN"
"=1140883698/54437","SCFITT","/ASBJ-10""-FHS-400227-AD4/B01","SCBRAN"
"=1140883698/76868","SCFITT","/ASBJ-8""-FHS-400541-AD4/B01","SCBRAN"
"=1140867314/105418","SCFITT","/ASBJ-3""-GFS-570174-BX1/B02","SCBRAN"
"=1140867314/105655","SCFITT","/ASBJ-2""-TR-FIL5701K2B-DS1/B02","SCBRAN"
"=1140867314/165523","SCFITT","/ASBJ-2""-TR-FIL5702K1A-DS1/B02","SCBRAN"
"=1140867314/105711","SCFITT","/ASBJ-2""-TR-FIL5702K2B-DS1/B02","SCBRAN"
"=1140867314/105748","SCFITT","/ASBJ-2""-DPS-500471-AD4/B02","SCBRAN"
"=1140900082/22221","SCFITT","/ASBJ-2""-DPS-500471-AD4/B05","SCBRAN"
"=1140867314/261384","SCFITT","/ASBJ-1""-CPS-570152-DS1/B01","SCBRAN"
"=1140867314/261390","SCFITT","/ASBJ-1""-CPS-570153-DS1/B01","SCBRAN"
"=1140867314/261396","SCFITT","/ASBJ-1""-CPS-570153-DS1/B02","SCBRAN"
"=1140867314/105854","SCFITT","/ASBJ-2""-DPS-500472-AD4/B02","SCBRAN"
"=1140900082/22181","SCFITT","/ASBJ-2""-DPS-500472-AD4/B05","SCBRAN"
"=1140867314/261446","SCFITT","/ASBJ-1""-CPS-570155-DS1/B01","SCBRAN"
"=1140867314/261440","SCFITT","/ASBJ-1""-CPS-570156-DS1/B01","SCBRAN"
"=1140867314/261434","SCFITT","/ASBJ-1""-CPS-570156-DS1/B02","SCBRAN"
"=1140875506/5866","SCFITT","/ASBJ-2""-TR-FIL5701K1A-DS1/B04","SCBRAN"
"=1140908274/9613","SCFITT","/ASBJ-2""-TR-FIL5701K1A-DS1/B02","SCBRAN"
"=1140900082/14351","SCFITT","/ASBJ-2""-TR-FIL5701K1A-DS1/B03","SCBRAN"
"=1140875506/5978","SCFITT","/ASBJ-2""-TR-FIL5702K1A-DS1/B04","SCBRAN"
"=1140900082/14367","SCFITT","/ASBJ-2""-TR-FIL5702K1A-DS1/B03","SCBRAN"
"=1140875506/91179","SCFITT","/ASBJ-2""-CPS-570211-BX1/B01","SCBRAN"
"=1140900082/22242","SCFITT","/ASBJ-2""-TR-FIL5701K4A-DS1/B02","SCBRAN"
"=1140900082/22244","SCFITT","/ASBJ-2""-TR-FIL5701K4A-DS1/B04","SCBRAN"
"=1140900082/22260","SCFITT","/ASBJ-2""-TR-FIL5701K4A-DS1/B03","SCBRAN"
"=1140900082/22347","SCFITT","/ASBJ-2""-TR-FIL5702K4A-DS1/B02","SCBRAN"
"=1140900082/22349","SCFITT","/ASBJ-2""-TR-FIL5702K4A-DS1/B04","SCBRAN"
"=1140900082/22365","SCFITT","/ASBJ-2""-TR-FIL5702K4A-DS1/B03","SCBRAN"
"=1140900082/22310","SCFITT","/ASBJ-3""-CPS-570266-BX1/B01","SCBRAN"
"=1140891890/49657","SCFITT","/ASBJ-3""-GFS-570029-BX1-P/B02","SCBRAN"
"=1140867314/106548","SCFITT","/ASBJ-ILINE-0520-0005/B26","SCBRAN"
"=1140867314/261649","SCFITT","/ASBJ-ILINE-0520-0005/B02","SCBRAN"
"=1140867314/261653","SCFITT","/ASBJ-ILINE-0520-0005/B13","SCBRAN"
"=1140867314/106601","SCFITT","/ASBJ-ILINE-0520-0005/B25","SCBRAN"
"=1140867314/106641","SCFITT","/ASBJ-ILINE-0520-0005/B34","SCBRAN"
"=1140867314/106660","SCFITT","/ASBJ-ILINE-0520-0005/B28","SCBRAN"
"=1140867314/106570","SCFITT","/ASBJ-ILINE-0520-0005/B29","SCBRAN"
"=1140867314/106572","SCFITT","/ASBJ-ILINE-0520-0005/B01","SCBRAN"
"=1140867314/106574","SCFITT","/ASBJ-ILINE-0520-0005/B07","SCBRAN"
"=1140867314/106576","SCFITT","/ASBJ-ILINE-0520-0005/B03","SCBRAN"
"=1140867314/106693","SCFITT","/ASBJ-ILINE-0520-0005/B34","SCBRAN"
"=1140900082/21756","SCFITT","/ASBJ-ILINE-0520-0009/B01","SCBRAN"
"=1140891890/40907","SCFITT","/ASBJ-ILINE-0520-0005/B36","SCBRAN"
"=1140875506/102812","SCFITT","/=1140867314/106541/B05","SCBRAN"
"=1140875506/102824","SCFITT","/=1140867314/106541/B06","SCBRAN"
"=1140867314/106608","SCFITT","/ASBJ-ILINE-0520-0005/B27","SCBRAN"
"=1140867314/106610","SCFITT","/ASBJ-ILINE-0520-0005/B15","SCBRAN"
"=1140867314/106612","SCFITT","/ASBJ-ILINE-0520-0005/B17","SCBRAN"
"=1140867314/106614","SCFITT","/ASBJ-ILINE-0520-0005/B16","SCBRAN"
"=1140875506/105685","SCFITT","/=1140867314/106541/B10","SCBRAN"
"=1140875506/105705","SCFITT","/=1140867314/106541/B13","SCBRAN"
"=1140867314/106731","SCFITT","/ASBJ-10""-GFS-570010-BX1-T/B01","SCBRAN"
"=1140875506/81878","SCFITT","/ASBJ-8""-GFS-570274-BX1/B01","SCBRAN"
"=1140867314/145615","SCFITT","/ASBJ-6""-GFS-570299-BX1-T/B01","SCBRAN"
"=1140867314/106930","SCFITT","/ASBJ-6""-FHS-400121-AD4/B01","SCBRAN"
"=1140875506/102703","SCFITT","/ASBJ-3""-GFS-570028-BX1-P/B02","SCBRAN"
"=1140867314/107010","SCFITT","/ASBJ-10""-GFS-570195-BX1-T/B01","SCBRAN"
"=1140867314/107012","SCFITT","/ASBJ-6""-GFS-570173-BX1/B01","SCBRAN"
"=1140867314/107018","SCFITT","/ASBJ-10""-GFS-570160-BX1-T/B01","SCBRAN"
"=1140867314/145575","SCFITT","/ASBJ-ILINE-0520-0006/B06","SCBRAN"
"=1140867314/5479","SCFITT","/ASBJ-ILINE-0520-0006/B09","SCBRAN"
"=1140867314/145593","SCFITT","/ASBJ-ILINE-0520-0006/B01","SCBRAN"
"=1140867314/145399","SCFITT","/ASBJ-ILINE-0520-0006/B12","SCBRAN"
"=1140867314/145395","SCFITT","/ASBJ-ILINE-0520-0006/B13","SCBRAN"
"=1140867314/145407","SCFITT","/ASBJ-ILINE-0520-0006/B17","SCBRAN"
"=1140867314/145583","SCFITT","/ASBJ-ILINE-0520-0006/B05","SCBRAN"
"=1140867314/5602","SCFITT","/ASBJ-3""-GFS-570030-BX1-T/B01","SCBRAN"
"=1140867314/5604","SCFITT","/ASBJ-6""-GFS-570299-BX1-T/B02","SCBRAN"
"=1140867314/5630","SCFITT","=1140875506/103161","SCBRAN"
"=1140883698/54539","SCFITT","/ASBJ-4""-GFS-570276-BX1/B01","SCBRAN"
"=1140867314/5549","SCFITT","/ASBJ-3""-GFS-570032-BX1-T/B01","SCBRAN"
"=1140867314/151542","SCFITT","/ASBJ-3""-GFS-570033-BX1-T/B01","SCBRAN"
"=1140867314/151548","SCFITT","/ASBJ-3""-GFS-570034-BX1-T/B01","SCBRAN"
"=1140900082/28247","SCFITT","/ASBJ-2""-GFS-570280-BX1/B01","SCBRAN"
"=1140867314/5713","SCFITT","/ASBJ-3""-GFS-570036-BX1-P/B01","SCBRAN"
"=1140891890/44670","SCFITT","/ASBJ-2""-GFS-570278-BX1/B01","SCBRAN"
"=1140867314/5746","SCFITT","/ASBJ-3""-GFS-570038-BX1-P/B01","SCBRAN"
"=1140900082/28440","SCFITT","/ASBJ-2""-GFS-570279-BX1/B01","SCBRAN"
"=1140867314/211082","SCFITT","/ASBJ-2""-CPS-570256-BX1-P/B01","SCBRAN"
"=1140867314/5871","SCFITT","/ASBJ-6""-GFS-570161-AD1/B01","SCBRAN"
"=1140867314/5925","SCFITT","/ASBJ-8""-FLS-400149-AD4/B01","SCBRAN"
"=1140867314/5811","SCFITT","/ASBJ-4""-GFS-570170-AD1/B03","SCBRAN"
"=1140867314/145489","SCFITT","/ASBJ-6""-GFS-570108-AD1/B01","SCBRAN"
"=1140867314/145499","SCFITT","/ASBJ-2""-GFS-570067-AD1/B01","SCBRAN"
"=1140883698/14804","SCFITT","/ASBJ-2""-GFS-570121-AD1/B01","SCBRAN"
"=1140883698/54559","SCFITT","/ASBJ-2""-GFS-570041-AD1/B01","SCBRAN"
"=1140867314/145505","SCFITT","/ASBJ-4""-GFS-570170-AD1/B02","SCBRAN"
"=1140867314/145517","SCFITT","/ASBJ-3""-GFS-570044-AD1/B01","SCBRAN"
"=1140867314/145523","SCFITT","/ASBJ-3""-GFS-570043-AD1/B01","SCBRAN"
"=1140867314/145529","SCFITT","/ASBJ-2""-GFS-570047-AD1/B01","SCBRAN"
"=1140883698/20643","SCFITT","/ASBJ-2""-GFS-570205-AD1/B01","SCBRAN"
"=1140883698/54565","SCFITT","/ASBJ-4""-GFS-570042-AD1/B01","SCBRAN"
"=1140883698/20637","SCFITT","/ASBJ-2""-GFS-570206-AD1/B01","SCBRAN"
"=1140883698/54571","SCFITT","/ASBJ-2""-GFS-570048-AD1/B01","SCBRAN"
"=1140883698/54577","SCFITT","/ASBJ-2""-GFS-570209-AD1/B01","SCBRAN"
"=1140883698/54583","SCFITT","/ASBJ-2""-GFS-570208-AD1/B01","SCBRAN"
"=1140883698/54589","SCFITT","/ASBJ-2""-GFS-570207-AD1/B01","SCBRAN"
"=1140875506/112107","SCFITT","/ASBJ-2""-GFS-570308-AD1/B01","SCBRAN"
"=1140867314/106816","SCFITT","/ASBJ-2""-GFS-570040-BX1-T/B02","SCBRAN"
"=1140875506/82063","SCFITT","/ASBJ-8""-GFS-570275-BX1/B01","SCBRAN"
"=1140875506/82057","SCFITT","/ASBJ-14""-FHS-400568-AD4/B01","SCBRAN"
"=1140875506/82071","SCFITT","/ASBJ-4""-GFS-570277-BX1/B01","SCBRAN"
"=1140875506/82098","SCFITT","/ASBJ-8""-FHS-400570-AD4/B01","SCBRAN"
"=1140891890/43848","SCFITT","/ASBJ-8""-AI-540005-AS1/B01","SCBRAN"
"=1140900082/10338","SCFITT","/ASBJ-8""-AI-540006-AS1/B01","SCBRAN"
"=1140867314/230852","SCFITT","/ASBJ-6""-AI-540047-AS1/B01","SCBRAN"
"=1140867314/107462","SCFITT","/=1140867314/107670/B01","SCBRAN"
"=1140875506/9482","SCFITT","/ASBH-ILINE-0521-0001/B17","SCBRAN"
"=1140875506/93575","SCFITT","/=1140867314/107463/B03","SCBRAN"
"=1140875506/93565","SCFITT","/=1140867314/107463/B02","SCBRAN"
"=1140883698/45524","SCFITT","/ASBH-ILINE-0521-0001/B18","SCBRAN"
"=1140867314/230822","SCFITT","/ASBJ-6""-AI-540014-AS1/B01","SCBRAN"
"=1140867314/107600","SCFITT","/ASBJ-6""-AI-540001-AS1/B01","SCBRAN"
"=1140900082/10332","SCFITT","/ASBJ-6""-AI-540003-AS1/B01","SCBRAN"
"=1140867314/230774","SCFITT","/ASBJ-6""-AI-540017-AS1/B01","SCBRAN"
"=1140867314/107602","SCFITT","/ASBJ-8""-AI-540004-AS1/B01","SCBRAN"
"=1140867314/107629","SCFITT","/=1140867314/107625/B02","SCBRAN"
"=1140867314/107633","SCFITT","/=1140867314/107625/B02","SCBRAN"
"=1140867314/107635","SCFITT","/=1140867314/107644/B01","SCBRAN"
"=1140867314/107637","SCFITT","/=1140867314/107644/B02","SCBRAN"
"=1140867314/107648","SCFITT","/=1140867314/107644/B02","SCBRAN"
"=1140867314/107664","SCFITT","/=1140867314/107625/B01","SCBRAN"
"=1140867314/107676","SCFITT","/=1140867314/107670/B02","SCBRAN"
"=1140867314/107689","SCFITT","/=1140867314/107683/B02","SCBRAN"
"=1140867314/107701","SCFITT","/=1140867314/107683/B01","SCBRAN"
"=1140867314/107705","SCFITT","/=1140867314/107697/B02","SCBRAN"
"=1140867314/107717","SCFITT","/=1140867314/107697/B01","SCBRAN"
"=1140867314/107725","SCFITT","/=1140867314/248504/B01","SCBRAN"
"=1140867314/228738","SCFITT","/=1140867314/107778/B01","SCBRAN"
"=1140867314/107814","SCFITT","/=1140867314/107815/B01","SCBRAN"
"=1140867314/107819","SCFITT","/=1140867314/107831/B01","SCBRAN"
"=1140867314/107823","SCFITT","/=1140867314/107815/B02","SCBRAN"
"=1140867314/107837","SCFITT","/=1140867314/107831/B02","SCBRAN"
"=1140867314/107849","SCFITT","/=1140867314/107845/B02","SCBRAN"
"=1140867314/107853","SCFITT","/=1140867314/107845/B02","SCBRAN"
"=1140867314/107855","SCFITT","/=1140867314/107864/B01","SCBRAN"
"=1140867314/107857","SCFITT","/=1140867314/107864/B02","SCBRAN"
"=1140867314/107868","SCFITT","/=1140867314/107864/B02","SCBRAN"
"=1140867314/107884","SCFITT","/=1140867314/107845/B01","SCBRAN"
"=1140867314/107894","SCFITT","/=1140867314/107895/B01","SCBRAN"
"=1140867314/107901","SCFITT","/=1140867314/107895/B02","SCBRAN"
"=1140875506/12776","SCFITT","/ASBJ-ILINE-0522-0006/B23","SCBRAN"
"=1140867314/107989","SCFITT","/ASBJ-ILINE-0522-0006/B03","SCBRAN"
"=1140867314/107991","SCFITT","/ASBJ-ILINE-0522-0006/B13","SCBRAN"
"=1140867314/107998","SCFITT","=1140875506/104171","SCBRAN"
"=1140875506/104167","SCFITT","/ASBJ-ILINE-0522-0006/B06","SCBRAN"
"=1140875506/104173","SCFITT","/=1140867314/107463/B01","SCBRAN"
"=1140867314/108020","SCFITT","/ASBJ-ILINE-0522-0006/B11","SCBRAN"
"=1140867314/108035","SCFITT","/ASBJ-ILINE-0522-0006/B15","SCBRAN"
"=1140867314/108037","SCFITT","/ASBJ-ILINE-0522-0006/B16","SCBRAN"
"=1140867314/108048","SCFITT","/ASBJ-ILINE-0522-0006/B18","SCBRAN"
"=1140867314/152636","SCFITT","/ASBJ-ILINE-0522-0006/B20","SCBRAN"
"=1140867314/108111","SCFITT","/ASBJ-2""-TR-V5401K1B-BS1/B02","SCBRAN"
"=1140867314/108574","SCFITT","/ASBJ-2""-DO-501000-AS1/B01","SCBRAN"
"=1140867314/108598","SCFITT","/ASBJ-4""-AU-540013-AS1/B03","SCBRAN"
"=1140867314/108629","SCFITT","/ASBJ-4""-AI-540016-AS1/B03","SCBRAN"
"=1140867314/108698","SCFITT","/ASBJ-2""-TR-V5402K1B-BS1/B02","SCBRAN"
"=1140867314/108725","SCFITT","/ASBJ-2""-DO-500470-AS1/B01","SCBRAN"
"=1140867314/108746","SCFITT","/ASBJ-6""-AI-540018-AS1/B01","SCBRAN"
"=1140867314/108748","SCFITT","/ASBJ-6""-AU-540010-AS1/B01","SCBRAN"
"=1140867314/152617","SCFITT","/ASBH-ILINE-0521-0001/B16","SCBRAN"
"=1140867314/152632","SCFITT","/ASBJ-ILINE-0522-0006/B22","SCBRAN"
"=1140875506/24225","SCFITT","/ASBH-ILINE-0522-0004/B01","SCBRAN"
"=1140867314/152750","SCFITT","/ASBJ-6""-AI-540080-AS1/B01","SCBRAN"
"=1140900082/4100","SCFITT","/ASBJ-ILINE-0522-0007/B02","SCBRAN"
"=1140867314/166605","SCFITT","=1140867314/166601","SCBRAN"
"=1140875506/91864","SCFITT","/ASBJ-2""-AI-540351-AS1/B01","SCBRAN"
"=1140875506/91892","SCFITT","/ASBJ-2""-AI-540029-AS1/B02","SCBRAN"
"=1140875506/91953","SCFITT","/ASBJ-2""-AI-540352-AS1/B01","SCBRAN"
"=1140875506/91959","SCFITT","/ASBJ-2""-AI-540353-AS1/B01","SCBRAN"
"=1140875506/91965","SCFITT","/ASBJ-2""-AI-540356-AS1/B01","SCBRAN"
"=1140875506/91971","SCFITT","/ASBJ-2""-AI-540357-AS1/B01","SCBRAN"
"=1140875506/91977","SCFITT","/ASBJ-2""-AI-540354-AS1/B01","SCBRAN"
"=1140867314/109139","SCFITT","/ASBJ-6""-AI-540018-AS1/B01","SCBRAN"
"=1140867314/109147","SCFITT","/ASBJ-3""-AI-540019-AS1/B01","SCBRAN"
"=1140867314/109149","SCFITT","/ASBJ-6""-AI-540014-AS1/B07","SCBRAN"
"=1140867314/109163","SCFITT","/ASBJ-6""-AI-540014-AS1/B07","SCBRAN"
"=1140867314/152880","SCFITT","/ASBJ-6""-AI-540079-AS1/B01","SCBRAN"
"=1140875506/92862","SCFITT","/ASBJ-6""-AI-540014-AS1/B02","SCBRAN"
"=1140867314/242036","SCFITT","/ASBJ-3""-AI-540359-AS1/B01","SCBRAN"
"=1140875506/92207","SCFITT","/ASBJ-2""-AI-540027-AS1/B02","SCBRAN"
"=1140875506/92157","SCFITT","/ASBJ-2""-AI-540044-AS1/B01","SCBRAN"
"=1140875506/92145","SCFITT","/ASBJ-2""-AI-540327-AS1/B01","SCBRAN"
"=1140875506/92723","SCFITT","/ASBJ-2""-AI-540027-AS1/B05","SCBRAN"
"=1140875506/92729","SCFITT","/ASBJ-2""-AI-540331-AS1/B01","SCBRAN"
"=1140875506/92735","SCFITT","/ASBJ-2""-AI-540332-AS1/B01","SCBRAN"
"=1140875506/92741","SCFITT","/ASBJ-2""-AI-540333-AS1/B01","SCBRAN"
"=1140875506/92747","SCFITT","/ASBJ-2""-AI-540334-AS1/B01","SCBRAN"
"=1140875506/92833","SCFITT","/ASBJ-2""-AI-540335-AS1/B01","SCBRAN"
"=1140875506/92870","SCFITT","/ASBJ-2""-AI-540336-AS1/B01","SCBRAN"
"=1140875506/92876","SCFITT","/ASBJ-2""-AI-540337-AS1/B01","SCBRAN"
"=1140875506/92882","SCFITT","/ASBJ-2""-AI-540338-AS1/B01","SCBRAN"
"=1140875506/92888","SCFITT","/ASBJ-2""-AI-540339-AS1/B01","SCBRAN"
"=1140875506/92894","SCFITT","/ASBJ-2""-AI-540034-AS1/B01","SCBRAN"
"=1140875506/92900","SCFITT","/ASBJ-2""-AI-540340-AS1/B01","SCBRAN"
"=1140875506/92906","SCFITT","/ASBJ-2""-AI-540035-AS1/B01","SCBRAN"
"=1140875506/92912","SCFITT","/ASBJ-2""-AI-540341-AS1/B01","SCBRAN"
"=1140875506/92918","SCFITT","/ASBJ-2""-AI-540342-AS1/B01","SCBRAN"
"=1140875506/92924","SCFITT","/ASBJ-2""-AI-540343-AS1/B01","SCBRAN"
"=1140875506/92693","SCFITT","/ASBJ-2""-AI-540330-AS1/B01","SCBRAN"
"=1140875506/92673","SCFITT","/ASBJ-2""-AI-540329-AS1/B01","SCBRAN"
"=1140875506/92667","SCFITT","/ASBJ-2""-AI-540328-AS1/B01","SCBRAN"
"=1140883698/37376","SCFITT","/ASBJ-1""-AI-540033-AS1/B01","SCBRAN"
"=1140867314/109369","SCFITT","/ASBJ-2""-AI-540065-AS1/B01","SCBRAN"
"=1140867314/109371","SCFITT","/ASBJ-2""-AI-540064-AS1/B01","SCBRAN"
"=1140867314/109391","SCFITT","/ASBJ-2""-AI-540069-AS1/B01","SCBRAN"
"=1140867314/109393","SCFITT","/ASBJ-2""-AI-540068-AS1/B01","SCBRAN"
"=1140867314/109413","SCFITT","/ASBJ-2""-AI-540067-AS1/B01","SCBRAN"
"=1140867314/109415","SCFITT","/ASBJ-2""-AI-540066-AS1/B01","SCBRAN"
"=1140867314/109435","SCFITT","/ASBJ-2""-AI-540071-AS1/B01","SCBRAN"
"=1140867314/109437","SCFITT","/ASBJ-2""-AI-540070-AS1/B01","SCBRAN"
"=1140875506/93051","SCFITT","/ASBJ-2""-AI-540026-AS1/B02","SCBRAN"
"=1140875506/93074","SCFITT","/ASBJ-2""-AI-540316-AS1/B01","SCBRAN"
"=1140875506/93080","SCFITT","/ASBJ-2""-AI-540317-AS1/B01","SCBRAN"
"=1140875506/93086","SCFITT","/ASBJ-2""-AI-540318-AS1/B01","SCBRAN"
"=1140875506/93092","SCFITT","/ASBJ-2""-AI-540319-AS1/B01","SCBRAN"
"=1140875506/93098","SCFITT","/ASBJ-2""-AI-540320-AS1/B01","SCBRAN"
"=1140867314/242054","SCFITT","/ASBJ-2""-AI-540098-AS1/B01","SCBRAN"
"=1140867314/241934","SCFITT","/ASBJ-2""-AI-540312-AS1/B01","SCBRAN"
"=1140867314/241940","SCFITT","/ASBJ-2""-AI-540313-AS1/B01","SCBRAN"
"=1140875506/91985","SCFITT","/ASBJ-2""-AI-540344-AS1/B01","SCBRAN"
"=1140875506/92064","SCFITT","/ASBJ-2""-AI-540345-AS1/B01","SCBRAN"
"=1140875506/92070","SCFITT","/ASBJ-2""-AI-540346-AS1/B01","SCBRAN"
"=1140875506/92076","SCFITT","/ASBJ-2""-AI-540347-AS1/B01","SCBRAN"
"=1140867314/241679","SCFITT","/ASBJ-2""-AI-540306-AS1/B01","SCBRAN"
"=1140867314/241681","SCFITT","/ASBJ-2""-AI-540307-AS1/B01","SCBRAN"
"=1140867314/241683","SCFITT","/ASBJ-2""-AI-540308-AS1/B01","SCBRAN"
"=1140867314/241910","SCFITT","/ASBJ-2""-AI-540309-AS1/B01","SCBRAN"
"=1140867314/241922","SCFITT","/ASBJ-2""-AI-540310-AS1/B01","SCBRAN"
"=1140867314/241904","SCFITT","/ASBJ-2""-AI-540315-AS1/B01","SCBRAN"
"=1140867314/241928","SCFITT","/ASBJ-2""-AI-540311-AS1/B01","SCBRAN"
"=1140867314/241964","SCFITT","/ASBJ-3""-AI-540036-AS1/B01","SCBRAN"
"=1140867314/241958","SCFITT","/ASBJ-3""-AI-540037-AS1/B01","SCBRAN"
"=1140867314/241952","SCFITT","/ASBJ-3""-AI-540039-AS1/B01","SCBRAN"
"=1140867314/241946","SCFITT","/ASBJ-3""-AI-540038-AS1/B01","SCBRAN"
"=1140875506/23079","SCFITT","/ASBJ-2""-AU-540100-AD1/B01","SCBRAN"
"=1140867314/231880","SCFITT","/ASBJ-2""-AU-540101-AD1/B01","SCBRAN"
"=1140867314/232049","SCFITT","/ASBJ-2""-AU-540106-AD1/B01","SCBRAN"
"=1140867314/232043","SCFITT","/ASBJ-2""-AU-540107-AD1/B01","SCBRAN"
"=1140867314/231905","SCFITT","/ASBJ-2""-AU-540102-AD1/B01","SCBRAN"
"=1140867314/232025","SCFITT","/ASBJ-2""-AU-540103-AD1/B01","SCBRAN"
"=1140867314/232031","SCFITT","/ASBJ-2""-AU-540104-AD1/B01","SCBRAN"
"=1140867314/232037","SCFITT","/ASBJ-2""-AU-540105-AD1/B01","SCBRAN"
"=1140883698/53786","SCFITT","/ASBJ-2""-AU-540021-AD1/B02","SCBRAN"
"=1140883698/53694","SCFITT","/ASBJ-2""-AU-540108-AD1/B01","SCBRAN"
"=1140883698/53700","SCFITT","/ASBJ-2""-AU-540109-AD1/B01","SCBRAN"
"=1140883698/53706","SCFITT","/ASBJ-2""-AU-540110-AD1/B01","SCBRAN"
"=1140883698/53712","SCFITT","/ASBJ-2""-AU-540111-AD1/B01","SCBRAN"
"=1140883698/53718","SCFITT","/ASBJ-2""-AU-540112-AD1/B01","SCBRAN"
"=1140883698/53724","SCFITT","/ASBJ-2""-AU-540113-AD1/B01","SCBRAN"
"=1140883698/53742","SCFITT","/ASBJ-2""-AU-540114-AD1/B01","SCBRAN"
"=1140883698/53816","SCFITT","/ASBJ-2""-AU-540022-AD1/B02","SCBRAN"
"=1140883698/53792","SCFITT","/ASBJ-2""-AU-540117-AD1/B01","SCBRAN"
"=1140883698/53798","SCFITT","/ASBJ-2""-AU-540118-AD1/B01","SCBRAN"
"=1140883698/53810","SCFITT","/ASBJ-2""-AU-540119-AD1/B01","SCBRAN"
"=1140900082/27905","SCFITT","/ASBJ-2""-AU-540120-AD1/B01","SCBRAN"
"=1140883698/53822","SCFITT","/ASBJ-2""-AU-540121-AD1/B01","SCBRAN"
"=1140883698/53828","SCFITT","/ASBJ-2""-AU-540122-AD1/B01","SCBRAN"
"=1140883698/53834","SCFITT","/ASBJ-2""-AU-540132-AD1/B01","SCBRAN"
"=1140875506/98668","SCFITT","/ASBJ-2""-AU-540024-AD1/B02","SCBRAN"
"=1140883698/53937","SCFITT","/ASBJ-2""-AU-540091-AD1/B01","SCBRAN"
